"Protein","Count_NP","Count_Comp","Count_ABP","Mean_NP","Mean_Comp","Mean_ABP","Fold_change_NP_vs_Comp","Fold_change_NP_vs_ABP","Fold_change_Comp_vs_ABP","P_value_A_NP_vs_Comp","P_value_A_NP_vs_ABP","P_value_A_Comp_vs_ABP","Flag_A_NP_vs_Comp","Flag_A_NP_vs_ABP","Flag_A_Comp_vs_ABP","Protein_Collection_ID","Protein_Collection","Description","Reference_ID","Residue_Count","Monoisotopic_Mass","Protein_ID"
"sp|P33579|PR8A5_RAT",1,0,0,4.59866177277697,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Prolactin-8A5 OS=Rattus norvegicus (Rat) OX=10116 GN=Prl8a5 PE=1",143080473,238,27228.62890625,212145
"sp|Q8K1M8|BRNP2_RAT",0,0,1,NA,NA,4.61009489066903,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","BMP/retinoic acid-inducible neural-specific protein 2 OS=Rattus",143085042,783,89082.078125,214150
"tr|G3V673|G3V673_RAT",0,1,0,NA,4.62802028479911,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Peptidase M12B domain-containing protein OS=Rattus norvegicus (R",143096793,927,101692.6567425,49662290
"tr|D3ZHS3|D3ZHS3_RAT",0,1,2,NA,4.67945941175084,4.62448752837497,NA,NA,0.0549718833758748,NA,NA,0.0262666060369513,0,0,1,3660,"Rattus_norvegicus_UniProt_2020-06-29","Nucleolar protein 4-like OS=Rattus norvegicus (Rat) OX=10116 GN=",143090533,447,48561.85600631,49659343
"sp|Q63372|NRX1A_RAT",1,0,0,4.77260121406281,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Neurexin-1 OS=Rattus norvegicus (Rat) OX=10116 GN=Nrxn1 PE=1 SV=",143083631,1530,167816.015625,5218923
"sp|Q498T9|LRC8C_RAT",0,0,1,NA,NA,4.64542972337203,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Volume-regulated anion channel subunit LRRC8C OS=Rattus norvegic",143082079,803,92403.0859375,5201454
"tr|A0A0G2K6J8|A0A0G2K6J8_RAT",3,0,1,4.76664956583218,NA,4.78423158090978,NA,-0.0175820150775996,NA,NA,0.835322045482052,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=E",143087857,370,45917.57980244,49657648
"tr|A0A0G2K3W3|A0A0G2K3W3_RAT",1,0,1,4.64057119698287,NA,4.72042112411914,NA,-0.0798499271362676,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=E",143087552,351,41045.539512561,49657143
"sp|Q6P7Q0|ETKMT_RAT",0,0,1,NA,NA,4.69137495558383,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Electron transfer flavoprotein beta subunit lysine methyltransfe",143084607,255,28622.248046875,233182
"sp|Q5U2P1|CNNM2_RAT",1,0,0,5.03083625307299,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Metal transporter CNNM2 OS=Rattus norvegicus (Rat) OX=10116 GN=C",143083060,875,96547.4609375,5666375
"tr|M0R929|M0R929_RAT",0,1,0,NA,4.70251427714848,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RCG61528 OS=Rattus norvegicus (Rat) OX=10116 GN=Tmem247 PE=4 SV=",143097844,208,23639.846703456,49663405
"sp|Q3MHC1|NAA60_RAT",0,2,1,NA,4.77207127526109,4.69636997196674,NA,NA,0.0757013032943492,NA,NA,0.771826720256975,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","N-alpha-acetyltransferase 60 OS=Rattus norvegicus (Rat) OX=10116",143081991,242,27475.95703125,5732166
"tr|B5DEF7|B5DEF7_RAT",1,0,0,4.54040815692485,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RING-type domain-containing protein OS=Rattus norvegicus (Rat) O",143089078,664,74801.75,227379
"tr|Q76LI5|Q76LI5_RAT",0,1,0,NA,4.71082014833013,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Fibroblast growth factor OS=Rattus norvegicus (Rat) OX=10116 GN=",143099476,204,23507.3125,58490
"tr|F1M829|F1M829_RAT",0,1,0,NA,4.64529482734453,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger protein 810 OS=Rattus norvegicus (Rat) OX=10116 GN=Z",143096381,415,48723.263792918,49661890
"sp|Q6AY69|ATGA1_RAT",0,0,1,NA,NA,4.67681964581211,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Autophagy-related protein 101 OS=Rattus norvegicus (Rat) OX=1011",143084248,218,24999.76171875,212147
"sp|Q6AYQ4|TM109_RAT",0,3,1,NA,4.7010548272035,4.64406981888863,NA,NA,0.0569850083148706,NA,NA,0.781541571596623,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Transmembrane protein 109 OS=Rattus norvegicus (Rat) OX=10116 GN",143084353,243,26225.439453125,229282
"tr|D4A2I9|D4A2I9_RAT",0,1,0,NA,4.78368944055995,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","PKD domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143093182,1013,114376.74087684,49660008
"tr|F1LV44|F1LV44_RAT",1,1,0,4.61945444013399,4.64039369608066,NA,-0.0209392559466721,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Teneurin transmembrane protein 3 OS=Rattus norvegicus (Rat) OX=1",143095456,2545,283557.62098353,19359583
"sp|Q498C8|RER1_RAT",2,0,0,4.69038144334202,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Protein RER1 OS=Rattus norvegicus (Rat) OX=10116 GN=Rer1 PE=1 SV",143082062,196,22972.892578125,107191
"tr|F7FLN8|F7FLN8_RAT",1,0,0,4.64070121034289,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Baculoviral IAP repeat-containing 3 OS=Rattus norvegicus (Rat) O",143096748,638,71308.091921971,49662226
"sp|Q9ET62|IMPG1_RAT",1,0,0,4.95535435310933,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Interphotoreceptor matrix proteoglycan 1 OS=Rattus norvegicus (R",143085572,798,89895.6015625,211223
"sp|Q9R1R4|TDRD7_RAT",0,1,0,NA,4.87162694473008,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Tudor domain-containing protein 7 OS=Rattus norvegicus (Rat) OX=",143085931,1113,125230.046875,5381928
"tr|D3ZFN9|D3ZFN9_RAT",0,1,0,NA,4.94841854682481,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Kinesin family member 16B OS=Rattus norvegicus (Rat) OX=10116 GN",143090247,1311,149953.296875,5199388
"sp|Q5U2T7|TFB2M_RAT",0,1,0,NA,4.95915548030693,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Dimethyladenosine transferase 2, mitochondrial OS=Rattus norvegi",143083084,397,45991.8046875,228691
"sp|O70127|ABCBB_RAT",0,1,0,NA,4.92148308527939,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Bile salt export pump OS=Rattus norvegicus (Rat) OX=10116 GN=Abc",143079036,1321,146165.296875,212856
"sp|Q9Z0V5|PRDX4_RAT",0,1,0,NA,4.74409239002058,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Peroxiredoxin-4 OS=Rattus norvegicus (Rat) OX=10116 GN=Prdx4 PE=",143086050,273,30988.07421875,216740
"tr|B5DF69|B5DF69_RAT",2,0,0,4.85483598288677,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","TEA domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143089157,445,49003.578125,226269
"tr|D4A671|D4A671_RAT",1,0,0,4.54869196371737,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Synaptonemal complex central element protein 2 OS=Rattus norvegi",143093657,177,20286.799297498,19345780
"tr|D3ZAU6|D3ZAU6_RAT",1,0,1,5.75396559589761,NA,4.57027457946555,NA,1.18369101643206,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","40S ribosomal protein S18 OS=Rattus norvegicus (Rat) OX=10116 GN",143089634,152,17697.7734375,213298
"tr|A0A0G2K5R4|A0A0G2K5R4_RAT",2,1,1,4.76435078374491,4.60052423227611,4.69404942435259,0.163826551468798,0.0703013593923174,-0.0935251920764806,0.634372356695789,0.827567937199765,0.802884026878595,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zinc finger, C3H1-type-containing OS=Rattus norvegicus (Rat) OX=",143087749,1848,208357.80214207,49657487
"tr|D4A6J0|D4A6J0_RAT",1,0,0,4.69867798341441,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","IQ calmodulin-binding motif containing 1 (Predicted), isoform CR",143093685,557,64095.308163808,19343847
"sp|P47862|AQP3_RAT",0,1,1,NA,4.61738834725879,4.71430855193659,NA,NA,-0.0969202046777973,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Aquaporin-3 OS=Rattus norvegicus (Rat) OX=10116 GN=Aqp3 PE=2 SV=",143080720,292,31363.181640625,211725
"tr|A0A0G2K4F6|A0A0G2K4F6_RAT",1,0,1,4.72982879378954,NA,4.90823066672271,NA,-0.178401872933169,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","PWI domain-containing protein OS=Rattus norvegicus (Rat) OX=1011",143087614,912,102846.234375,5198022
"sp|Q9JKB0|HCN1_RAT",0,1,1,NA,4.66728732768589,4.79886401028794,NA,NA,-0.131576682602051,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Potassium/sodium hyperpolarization-activated cyclic nucleotide-g",143085682,910,102356.453125,214814
"tr|B1H257|B1H257_RAT",2,1,0,4.81645030120986,4.81041002287367,NA,0.00604027833618481,NA,NA,0.96486112724926,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","BLOC-1-related complex subunit 5 OS=Rattus norvegicus (Rat) OX=1",143088702,195,22162.228515625,211332
"sp|P08921|CD2_RAT",0,1,0,NA,4.61588034722195,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","T-cell surface antigen CD2 OS=Rattus norvegicus (Rat) OX=10116 G",143079522,344,38388.8984375,5660346
"tr|Q4QR73|Q4QR73_RAT",0,1,0,NA,4.9390698119972,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","DnaJ (Hsp40) homolog, subfamily A, member 4 OS=Rattus norvegicus",143098662,555,61837.2734375,211229
"sp|Q9ES54|NPL4_RAT",0,1,0,NA,4.65940220059649,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Nuclear protein localization protein 4 homolog OS=Rattus norvegi",143085530,608,68012.9765625,5195967
"tr|D3ZPX3|D3ZPX3_RAT",0,1,0,NA,4.83540915795714,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Coiled-coil domain containing 155 OS=Rattus norvegicus (Rat) OX=",143091459,613,67763.151054547,49659558
"sp|Q62902|LMAN1_RAT",0,1,2,NA,4.72601210656665,4.72283467673796,NA,NA,0.00317742982868463,NA,NA,0.962160624064918,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Protein ERGIC-53 OS=Rattus norvegicus (Rat) OX=10116 GN=Lman1 PE",143083481,517,57920.82421875,217394
"tr|D3ZU85|D3ZU85_RAT",1,0,0,4.66859470850863,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","FERM_C domain-containing protein OS=Rattus norvegicus (Rat) OX=1",143092060,794,87651.772117541,49659723
"sp|P30543|AA2AR_RAT",1,0,1,4.65258651755893,NA,4.85851193202793,NA,-0.205925414468997,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Adenosine receptor A2a OS=Rattus norvegicus (Rat) OX=10116 GN=Ad",143080391,410,44969.39453125,220239
"sp|Q68FU1|PKHF1_RAT",3,1,3,4.62627992212357,4.58469685954021,4.64005807632392,0.0415830625833591,-0.0137781542003523,-0.0553612167837114,0.523488006200438,0.759932996211769,0.405198985984876,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Pleckstrin homology domain-containing family F member 1 OS=Rattu",143084087,279,31420.84765625,236389
"tr|G3V6N2|G3V6N2_RAT",0,0,1,NA,NA,5.10176642873752,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","GOLD domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143096841,227,26100.490234375,218147
"sp|Q5U211|SNX3_RAT",0,1,3,NA,4.90364282205152,4.78325111537151,NA,NA,0.120391706680009,NA,NA,0.402611935368784,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Sorting nexin-3 OS=Rattus norvegicus (Rat) OX=10116 GN=Snx3 PE=1",143083049,162,18750.755859375,86096
"tr|D4A719|D4A719_RAT",0,3,3,NA,4.6845185757561,4.7373428585015,NA,NA,-0.0528242827454024,NA,NA,0.665223277555339,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","PX domain-containing protein OS=Rattus norvegicus (Rat) OX=10116",143093741,170,19795.23828125,226358
"sp|Q9Z2I7|SVOP_RAT",0,3,3,NA,4.70014298697017,4.80587168834071,NA,NA,-0.105728701370542,NA,NA,0.163816454886126,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Synaptic vesicle 2-related protein OS=Rattus norvegicus (Rat) OX",143086117,548,60764.421875,217315
"sp|A0JPN3|BPIB1_RAT",0,1,0,NA,4.81756306422922,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","BPI fold-containing family B member 1 OS=Rattus norvegicus (Rat)",143078090,471,52185.80859375,5216739
"tr|Q5U2P5|Q5U2P5_RAT",1,1,0,4.74886419855215,4.74318198781742,NA,0.00568221073473651,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","SMP_C2CD2L domain-containing protein OS=Rattus norvegicus (Rat)",143098994,706,76014.078125,230977
"sp|Q7TN39|MRGRG_RAT",0,0,1,NA,NA,5.70382366177516,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Mas-related G-protein coupled receptor member G OS=Rattus norveg",143084821,289,32189.873046875,230134
"tr|Q6P691|Q6P691_RAT",1,0,0,4.96614578811493,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","C2 calcium-dependent domain-containing 2 OS=Rattus norvegicus (R",143099347,696,76491.4921875,233315
"sp|P56819|BACE1_RAT",3,0,0,4.81102466880537,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Beta-secretase 1 OS=Rattus norvegicus (Rat) OX=10116 GN=Bace1 PE",143081035,501,55770.9296875,212991
"tr|A0A0G2JXI7|A0A0G2JXI7_RAT",2,0,0,4.7377354372611,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Fork-head domain-containing protein OS=Rattus norvegicus (Rat) O",143086808,671,72513.014308141,49655926
"sp|Q6AZ28|PIAS2_RAT",0,1,0,NA,4.76813835867406,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","E3 SUMO-protein ligase PIAS2 OS=Rattus norvegicus (Rat) OX=10116",143084382,572,63390.421875,216782
"tr|F1M063|F1M063_RAT",0,0,1,NA,NA,4.59235000024381,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=E",143095856,1206,136905.63845103,49661428
"sp|A0JPQ4|TRI72_RAT",1,0,0,4.94260724868233,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Tripartite motif-containing protein 72 OS=Rattus norvegicus (Rat",143078099,477,52797.81640625,222501
"sp|Q9WUI9|NCOA2_RAT",0,1,1,NA,4.88991184311558,4.58917082894222,NA,NA,0.300741014173359,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Nuclear receptor coactivator 2 OS=Rattus norvegicus (Rat) OX=101",143085989,1465,159334.53125,5384829
"tr|F1M3B3|F1M3B3_RAT",2,0,0,4.68881654315149,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Pleckstrin homology domain-interacting protein OS=Rattus norvegi",143096075,1758,199253.65552251,49661604
"sp|Q6AXY3|TEX29_RAT",0,0,1,NA,NA,4.6767176730218,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Testis-expressed protein 29 OS=Rattus norvegicus (Rat) OX=10116",143084196,182,19927.08984375,234521
"sp|Q91XV7|TM158_RAT",1,0,0,4.59658241208639,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Transmembrane protein 158 OS=Rattus norvegicus (Rat) OX=10116 GN",143085240,285,28986.068359375,216759
"tr|D4AD50|D4AD50_RAT",1,0,0,4.73089683866966,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Oogenesin 1 OS=Rattus norvegicus (Rat) OX=10116 GN=Oog1 PE=3 SV=",143094635,486,56334.740436957,49660385
"tr|M0RA44|M0RA44_RAT",0,2,0,NA,4.72642693137772,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Leuk-A4-hydro_C domain-containing protein OS=Rattus norvegicus (",143097964,719,79323.747215197,49663508
"tr|A0A0G2K5M6|A0A0G2K5M6_RAT",0,1,0,NA,4.69947293098063,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","DUF4211 domain-containing protein OS=Rattus norvegicus (Rat) OX=",143087736,1992,207779.86615412,19349319
"sp|Q6AXZ6|PRS40_RAT",0,1,0,NA,4.82331017383114,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Serine protease 40 OS=Rattus norvegicus (Rat) OX=10116 GN=Prss40",143084205,369,41421.87109375,236339
"sp|O35870|FANCC_RAT",1,0,0,4.69138149949054,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Fanconi anemia group C protein homolog OS=Rattus norvegicus (Rat",143078946,557,63550.62109375,218362
"tr|F1LQC5|F1LQC5_RAT",2,2,1,5.2379464480064,4.59456079005435,4.59207567639699,0.643385657952058,0.645870771609415,0.00248511365735737,0.273436279881389,0.34504287935405,0.996665112634962,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Receptor protein serine/threonine kinase OS=Rattus norvegicus (R",143095180,1038,114808.6484375,5208333
"sp|Q5U2R4|TM10C_RAT",1,0,0,4.796166137546,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","tRNA methyltransferase 10 homolog C OS=Rattus norvegicus (Rat) O",143083071,414,48261.80859375,211668
"sp|Q2M1K5|PED1B_RAT",1,0,0,4.66307583376631,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","PC-esterase domain-containing protein 1B OS=Rattus norvegicus (R",143081868,432,49943.09375,211242
"sp|Q63191|AEGP_RAT",0,0,1,NA,NA,4.65113268013633,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Apical endosomal glycoprotein OS=Rattus norvegicus (Rat) OX=1011",143083580,1216,133690.84375,215952
"tr|A0A0G2JY62|A0A0G2JY62_RAT",1,0,0,4.87758061563278,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Phosphatidate phosphatase OS=Rattus norvegicus (Rat) OX=10116 GN",143086875,932,103811.4921875,5199085
"tr|F2Z3R0|F2Z3R0_RAT",0,0,1,NA,NA,4.91826773667086,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Kelch domain-containing 8A OS=Rattus norvegicus (Rat) OX=10116 G",143096592,350,38791.7265625,116115
"tr|D3ZEK9|D3ZEK9_RAT",1,0,0,4.76140829597163,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","BHLH domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143090107,195,20651.6640625,217721
"tr|A0A0G2K0J7|A0A0G2K0J7_RAT",0,1,1,NA,4.74596995985737,4.72730779830064,NA,NA,0.0186621615567342,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Protein-serine/threonine phosphatase OS=Rattus norvegicus (Rat)",143087158,1030,113260.2734375,5200238
"tr|B5DFL0|B5DFL0_RAT",0,3,3,NA,4.74774261478256,4.95088618780625,NA,NA,-0.203143573023693,NA,NA,0.0478304735505716,0,0,-1,3660,"Rattus_norvegicus_UniProt_2020-06-29","Snta1 protein OS=Rattus norvegicus (Rat) OX=10116 GN=Snta1 PE=1",143089212,499,53329.53515625,5673557
"tr|A0A0G2JXX5|A0A0G2JXX5_RAT",0,0,1,NA,NA,4.74660382355678,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Protein gar2-like OS=Rattus norvegicus (Rat) OX=10116 GN=LOC1036",143086847,119,13204.669921875,247513
"tr|D4A6S3|D4A6S3_RAT",0,1,0,NA,4.82594381676814,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Uncharacterized protein OS=Rattus norvegicus (Rat) OX=10116 GN=L",143093706,119,13333.787851022,49660170
"tr|G3V6M6|G3V6M6_RAT",1,0,0,4.71661956767744,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Homeobox domain-containing protein OS=Rattus norvegicus (Rat) OX",143096838,291,31817.3828125,5657635
"tr|M0RDK0|M0RDK0_RAT",1,0,0,4.7461340137229,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Cor1 domain-containing protein OS=Rattus norvegicus (Rat) OX=101",143098367,225,25681.013311313,49663854
"tr|D4A251|D4A251_RAT",0,0,1,NA,NA,4.83132879434758,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Ubiquitin carboxyl-terminal hydrolase OS=Rattus norvegicus (Rat)",143093117,714,80388.0546875,221784
"sp|Q63321|PLOD1_RAT",0,1,0,NA,4.70421738986543,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 OS=Rattus norv",143083614,728,83559.3984375,216589
"tr|D4A510|D4A510_RAT",0,1,0,NA,4.63580032146678,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","SWI/SNF-related, matrix-associated, actin-dependent regulator of",143093519,1135,124661.4609375,5202929
"sp|P35248|SFTPD_RAT",0,1,0,NA,4.64484874970484,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Pulmonary surfactant-associated protein D OS=Rattus norvegicus (",143080499,374,37537.58984375,213159
"tr|Q6AZ70|Q6AZ70_RAT",0,1,0,NA,4.72993374783148,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Zfp597 protein OS=Rattus norvegicus (Rat) OX=10116 GN=Zfp597 PE=",143099256,419,47876.98828125,234645
"tr|Q5XI21|Q5XI21_RAT",0,3,3,NA,4.79716473503904,4.74569542395414,NA,NA,0.0514693110849045,NA,NA,0.335676463218604,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Target of myb1 homolog (Chicken) OS=Rattus norvegicus (Rat) OX=1",143099047,492,54055.23046875,224766
"tr|F7FG68|F7FG68_RAT",0,1,0,NA,4.75972494857069,NA,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","RING-type E3 ubiquitin transferase OS=Rattus norvegicus (Rat) OX",143096726,612,67213.21875,229261
"sp|Q9EPB1|DPP2_RAT",0,0,1,NA,NA,4.74941386615986,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Dipeptidyl peptidase 2 OS=Rattus norvegicus (Rat) OX=10116 GN=Dp",143085445,500,55079.0078125,219142
"tr|D3ZI42|D3ZI42_RAT",0,1,1,NA,4.90600321995055,4.58203563736911,NA,NA,0.323967582581438,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Leucine-rich repeat and sterile alpha motif-containing 1 OS=Ratt",143090578,728,84035.141831324,49659349
"tr|B1H212|B1H212_RAT",1,1,0,4.85992244931987,4.55749927662827,NA,0.302423172691604,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Rab-GAP TBC domain-containing protein OS=Rattus norvegicus (Rat)",143088688,446,49932.921875,231211
"sp|Q6AY45|CCER1_RAT",1,1,1,4.95330344018379,4.49392886387337,4.6675705625404,0.459374576310419,0.285732877643395,-0.173641698667025,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","Coiled-coil domain-containing glutamate-rich protein 1 OS=Rattus",143084234,400,45763.53515625,234498
"tr|D3ZAQ9|D3ZAQ9_RAT",0,0,1,NA,NA,4.5591553371615,NA,NA,NA,NA,NA,NA,0,0,0,3660,"Rattus_norvegicus_UniProt_2020-06-29","ERCC excision repair 1, endonuclease non-catalytic subunit OS=Ra",143089612,298,32621.916015625,5195800
